# 2000 stars found using the following parameters:
# sigma=1.00 roundness=0.50 radius=5 relax=0 profile=0 minbeta=1.5 max_stars=2000 layer=0 minA=0.00 maxA=0.00 maxR=1.00
# star#	layer	B	A	beta	X	Y	FWHMx [px]	FWHMy [px]	FWHMx ["]	FWHMy ["]	angle	RMSE	mag	Profile	RA	Dec
472	0	  0.025824	  0.066242	     -1.00	   1021.79	   2120.02	      1.77	      1.73	      3.72	      3.63	69.98	 6.902e-03	     -0.49	Gaussian	0.000000	0.000000
473	0	  0.026006	  0.123347	     -1.00	   4045.75	   1116.72	      2.03	      2.00	      4.27	      4.21	-53.42	 1.440e-03	     -0.49	Gaussian	0.000000	0.000000
474	0	  0.025427	  0.076141	     -1.00	   5810.58	    591.10	      1.68	      1.49	      3.53	      3.14	68.89	 6.669e-03	     -0.49	Gaussian	0.000000	0.000000
475	0	  0.025649	  0.053125	     -1.00	   3510.07	   2079.31	      4.20	      4.15	      8.82	      8.73	79.90	 6.271e-03	     -0.48	Gaussian	0.000000	0.000000
476	0	  0.025543	  0.085135	     -1.00	   4975.59	    941.60	      3.19	      2.93	      6.71	      6.16	78.95	 5.052e-03	     -0.48	Gaussian	0.000000	0.000000
477	0	  0.025999	  0.136118	     -1.00	   3812.87	   3128.95	      1.98	      1.83	      4.16	      3.85	81.01	 1.054e-03	     -0.48	Gaussian	0.000000	0.000000
478	0	  0.026210	  0.137972	     -1.00	   2650.20	   2478.76	      1.96	      1.83	      4.11	      3.84	88.68	 1.040e-03	     -0.48	Gaussian	0.000000	0.000000
479	0	  0.025518	  0.071057	     -1.00	   2423.24	   4066.36	      3.69	      2.66	      7.75	      5.59	69.48	 4.184e-03	     -0.48	Gaussian	0.000000	0.000000
480	0	  0.028920	  0.070109	     -1.00	   2358.94	    212.69	      3.26	      3.24	      6.85	      6.80	69.98	 6.752e-03	     -0.48	Gaussian	0.000000	0.000000
481	0	  0.025809	  0.094470	     -1.00	   4970.62	   2730.32	      3.55	      1.81	      7.45	      3.80	60.03	 3.771e-03	     -0.48	Gaussian	0.000000	0.000000
482	0	  0.025821	  0.115954	     -1.00	   1009.95	   2867.55	      2.06	      2.06	      4.33	      4.33	59.65	 1.226e-03	     -0.48	Gaussian	0.000000	0.000000
483	0	  0.025763	  0.074005	     -1.00	   4761.57	   2139.06	      3.83	      3.82	      8.04	      8.04	12.87	 7.792e-03	     -0.48	Gaussian	0.000000	0.000000
484	0	  0.025726	  0.081955	     -1.00	   2506.44	    582.45	      3.02	      2.70	      6.35	      5.67	77.24	 3.444e-03	     -0.48	Gaussian	0.000000	0.000000
485	0	  0.024584	  0.039452	     -1.00	   6260.22	   3435.04	      4.84	      4.74	     10.17	      9.95	82.53	 4.816e-03	     -0.48	Gaussian	0.000000	0.000000
486	0	  0.025755	  0.090049	     -1.00	   2813.22	   1311.47	      3.87	      2.69	      8.13	      5.65	4.52	 6.560e-03	     -0.48	Gaussian	0.000000	0.000000
487	0	  0.024896	  0.095125	     -1.00	   6210.20	    287.11	      2.09	      1.85	      4.40	      3.89	29.95	 2.242e-03	     -0.48	Gaussian	0.000000	0.000000
488	0	  0.025975	  0.122227	     -1.00	   1949.64	   3956.79	      2.00	      1.99	      4.21	      4.19	-8.37	 1.168e-03	     -0.48	Gaussian	0.000000	0.000000
489	0	  0.025731	  0.129258	     -1.00	   3604.30	    249.92	      2.03	      1.85	      4.28	      3.90	41.80	 1.064e-03	     -0.48	Gaussian	0.000000	0.000000
490	0	  0.026052	  0.127748	     -1.00	   3656.85	   2054.29	      2.07	      1.84	      4.34	      3.87	88.31	 9.031e-04	     -0.48	Gaussian	0.000000	0.000000
491	0	  0.025918	  0.090097	     -1.00	   3808.14	   3247.58	      2.70	      2.29	      5.66	      4.80	12.11	 3.224e-03	     -0.48	Gaussian	0.000000	0.000000
492	0	  0.025977	  0.108069	     -1.00	   1911.04	   2302.58	      2.48	      2.25	      5.21	      4.72	5.96	 2.435e-03	     -0.48	Gaussian	0.000000	0.000000
493	0	  0.025674	  0.114843	     -1.00	   3992.25	    286.50	      2.38	      2.05	      5.00	      4.30	40.22	 1.649e-03	     -0.48	Gaussian	0.000000	0.000000
494	0	  0.025487	  0.084790	     -1.00	   5417.36	   3351.46	      3.33	      2.44	      7.01	      5.13	15.36	 4.256e-03	     -0.48	Gaussian	0.000000	0.000000
495	0	  0.025424	  0.087710	     -1.00	   5218.43	   4124.99	      2.82	      2.41	      5.93	      5.06	76.30	 2.663e-03	     -0.47	Gaussian	0.000000	0.000000
496	0	  0.025903	  0.085512	     -1.00	    183.78	   3335.66	      2.49	      2.26	      5.23	      4.74	-3.16	 2.188e-03	     -0.47	Gaussian	0.000000	0.000000
497	0	  0.025748	  0.063155	     -1.00	   5140.07	   2013.05	      1.73	      1.70	      3.64	      3.57	61.21	 7.523e-03	     -0.47	Gaussian	0.000000	0.000000
498	0	  0.025723	  0.130998	     -1.00	   5152.80	   1928.65	      1.99	      1.84	      4.18	      3.86	47.68	 9.817e-04	     -0.47	Gaussian	0.000000	0.000000
499	0	  0.025924	  0.095068	     -1.00	   1314.96	   2687.46	      2.66	      2.15	      5.60	      4.51	62.96	 2.541e-03	     -0.47	Gaussian	0.000000	0.000000
500	0	  0.025102	  0.057727	     -1.00	    215.48	    212.35	      2.20	      2.17	      4.62	      4.56	87.36	 3.222e-03	     -0.47	Gaussian	0.000000	0.000000
501	0	  0.025663	  0.102773	     -1.00	    795.67	   1100.70	      2.36	      1.97	      4.95	      4.13	12.97	 1.258e-03	     -0.47	Gaussian	0.000000	0.000000
502	0	  0.025307	  0.059808	     -1.00	     76.80	   2970.11	      3.05	      2.95	      6.41	      6.20	83.33	 2.154e-03	     -0.47	Gaussian	0.000000	0.000000
503	0	  0.025489	  0.092737	     -1.00	    354.19	   2109.00	      2.26	      2.26	      4.76	      4.76	45.55	 1.339e-03	     -0.47	Gaussian	0.000000	0.000000
504	0	  0.026058	  0.094660	     -1.00	   1154.36	   1662.67	      1.77	      1.67	      3.72	      3.50	76.62	 4.717e-03	     -0.47	Gaussian	0.000000	0.000000
505	0	  0.026744	  0.073056	     -1.00	   4915.55	   2548.18	      3.96	      3.96	      8.32	      8.32	13.24	 9.244e-03	     -0.47	Gaussian	0.000000	0.000000
506	0	  0.025415	  0.086720	     -1.00	    801.62	    611.58	      2.55	      2.13	      5.36	      4.48	23.07	 1.342e-03	     -0.46	Gaussian	0.000000	0.000000
507	0	  0.025268	  0.089862	     -1.00	    537.26	    551.89	      2.47	      2.12	      5.19	      4.46	7.64	 1.237e-03	     -0.46	Gaussian	0.000000	0.000000
508	0	  0.026033	  0.139391	     -1.00	   2183.86	   3015.70	      1.87	      1.81	      3.92	      3.80	84.51	 1.040e-03	     -0.46	Gaussian	0.000000	0.000000
509	0	  0.026169	  0.126561	     -1.00	   3226.21	   2510.02	      2.02	      1.84	      4.24	      3.87	86.47	 8.820e-04	     -0.46	Gaussian	0.000000	0.000000
510	0	  0.025507	  0.093630	     -1.00	    427.89	   2968.72	      2.37	      2.11	      4.99	      4.44	-5.08	 1.213e-03	     -0.46	Gaussian	0.000000	0.000000
511	0	  0.026105	  0.128476	     -1.00	   3635.72	   2033.61	      2.00	      1.83	      4.19	      3.85	83.65	 9.580e-04	     -0.46	Gaussian	0.000000	0.000000
512	0	  0.025964	  0.095121	     -1.00	   2496.01	   2901.53	      2.46	      2.24	      5.18	      4.72	1.71	 2.468e-03	     -0.46	Gaussian	0.000000	0.000000
513	0	  0.025777	  0.099318	     -1.00	   1275.67	   3038.38	      2.58	      2.35	      5.42	      4.94	29.92	 2.200e-03	     -0.46	Gaussian	0.000000	0.000000
514	0	  0.025972	  0.085413	     -1.00	   2791.35	   3175.31	      3.36	      2.51	      7.07	      5.28	54.38	 4.119e-03	     -0.46	Gaussian	0.000000	0.000000
515	0	  0.025350	  0.084158	     -1.00	    140.40	   1697.84	      2.54	      2.19	      5.35	      4.60	1.59	 1.242e-03	     -0.46	Gaussian	0.000000	0.000000
516	0	  0.025993	  0.130585	     -1.00	   2908.24	   3441.63	      1.95	      1.83	      4.10	      3.86	83.77	 9.641e-04	     -0.46	Gaussian	0.000000	0.000000
517	0	  0.025622	  0.127066	     -1.00	   4430.70	    391.95	      2.00	      1.82	      4.21	      3.83	46.17	 1.029e-03	     -0.46	Gaussian	0.000000	0.000000
518	0	  0.025793	  0.109382	     -1.00	   1168.70	   1329.86	      2.20	      1.92	      4.62	      4.04	14.84	 1.130e-03	     -0.46	Gaussian	0.000000	0.000000
519	0	  0.026515	  0.113889	     -1.00	   3013.75	   2376.78	      2.07	      1.96	      4.34	      4.11	31.40	 3.258e-03	     -0.46	Gaussian	0.000000	0.000000
520	0	  0.025792	  0.101487	     -1.00	   4888.54	   2387.84	      2.39	      2.14	      5.03	      4.49	29.64	 2.061e-03	     -0.45	Gaussian	0.000000	0.000000
521	0	  0.025266	  0.083186	     -1.00	   5119.56	   2932.12	      2.83	      2.09	      5.94	      4.40	49.16	 2.054e-03	     -0.45	Gaussian	0.000000	0.000000
522	0	  0.025468	  0.059377	     -1.00	   2960.25	    161.24	      4.03	      3.99	      8.47	      8.39	12.74	 6.738e-03	     -0.45	Gaussian	0.000000	0.000000
523	0	  0.025335	  0.081067	     -1.00	   4835.31	    438.46	      3.14	      2.16	      6.60	      4.53	49.59	 2.676e-03	     -0.45	Gaussian	0.000000	0.000000
524	0	  0.025614	  0.105739	     -1.00	   5609.53	   2182.48	      1.81	      1.66	      3.81	      3.49	42.70	 2.748e-03	     -0.45	Gaussian	0.000000	0.000000
525	0	  0.025907	  0.086217	     -1.00	   3707.01	   2772.45	      2.79	      2.52	      5.87	      5.29	1.76	 3.140e-03	     -0.45	Gaussian	0.000000	0.000000
526	0	  0.026067	  0.056344	     -1.00	   3932.08	   2569.02	      1.70	      1.68	      3.58	      3.54	25.66	 7.277e-03	     -0.45	Gaussian	0.000000	0.000000
527	0	  0.025162	  0.103633	     -1.00	   6045.40	   1143.70	      2.28	      1.89	      4.80	      3.97	46.83	 1.036e-03	     -0.44	Gaussian	0.000000	0.000000
528	0	  0.026102	  0.114646	     -1.00	   1812.13	    807.83	      2.10	      1.85	      4.42	      3.89	25.20	 1.233e-03	     -0.44	Gaussian	0.000000	0.000000
529	0	  0.025723	  0.081272	     -1.00	   3470.63	    668.06	      3.11	      2.60	      6.53	      5.47	85.20	 4.178e-03	     -0.44	Gaussian	0.000000	0.000000
530	0	  0.025937	  0.122785	     -1.00	   2846.75	   1671.96	      1.98	      1.83	      4.15	      3.84	82.63	 9.120e-04	     -0.44	Gaussian	0.000000	0.000000
531	0	  0.025483	  0.115702	     -1.00	   5629.93	   1847.35	      2.12	      1.80	      4.45	      3.78	51.97	 1.008e-03	     -0.44	Gaussian	0.000000	0.000000
532	0	  0.025883	  0.114788	     -1.00	   3769.98	   4020.46	      2.05	      1.88	      4.31	      3.94	-88.99	 9.546e-04	     -0.44	Gaussian	0.000000	0.000000
533	0	  0.025431	  0.072138	     -1.00	    599.10	   2611.14	      1.77	      1.62	      3.71	      3.41	82.21	 3.787e-03	     -0.44	Gaussian	0.000000	0.000000
534	0	  0.025733	  0.114761	     -1.00	   3310.65	   4159.56	      2.06	      1.86	      4.33	      3.91	78.64	 8.843e-04	     -0.44	Gaussian	0.000000	0.000000
535	0	  0.025960	  0.090458	     -1.00	   2803.92	   1420.40	      1.60	      1.36	      3.37	      2.86	25.01	 5.110e-03	     -0.44	Gaussian	0.000000	0.000000
536	0	  0.026003	  0.118549	     -1.00	   3840.27	   1880.70	      1.97	      1.88	      4.14	      3.95	84.64	 8.541e-04	     -0.44	Gaussian	0.000000	0.000000
537	0	  0.025441	  0.107366	     -1.00	   4797.27	    425.26	      2.11	      1.92	      4.44	      4.04	45.83	 9.691e-04	     -0.44	Gaussian	0.000000	0.000000
538	0	  0.027485	  0.119454	     -1.00	   1831.93	   2278.15	      1.92	      1.90	      4.04	      3.99	32.41	 8.126e-03	     -0.44	Gaussian	0.000000	0.000000
539	0	  0.025289	  0.073659	     -1.00	    228.42	   1964.34	      2.48	      2.16	      5.22	      4.54	7.15	 1.135e-03	     -0.44	Gaussian	0.000000	0.000000
540	0	  0.025612	  0.087030	     -1.00	    978.56	   3794.53	      2.24	      2.24	      4.70	      4.70	-71.58	 1.102e-03	     -0.44	Gaussian	0.000000	0.000000
541	0	  0.025368	  0.080921	     -1.00	   5301.17	   1566.49	      3.67	      2.61	      7.71	      5.49	10.47	 5.155e-03	     -0.44	Gaussian	0.000000	0.000000
542	0	  0.025427	  0.081505	     -1.00	    594.29	   1994.07	      2.59	      2.34	      5.45	      4.91	81.52	 1.647e-03	     -0.43	Gaussian	0.000000	0.000000
543	0	  0.024670	  0.030296	     -1.00	    455.99	   3118.30	      5.23	      2.87	     10.98	      6.02	-2.24	 2.314e-03	     -0.43	Gaussian	0.000000	0.000000
544	0	  0.026031	  0.055344	     -1.00	   3003.98	   3423.06	      1.74	      1.72	      3.65	      3.62	25.75	 6.981e-03	     -0.43	Gaussian	0.000000	0.000000
545	0	  0.026040	  0.095724	     -1.00	   2327.59	   3200.88	      1.73	      1.54	      3.64	      3.24	26.97	 3.661e-03	     -0.43	Gaussian	0.000000	0.000000
546	0	  0.025927	  0.080818	     -1.00	   3083.12	   2979.48	      2.73	      2.44	      5.74	      5.12	8.53	 2.889e-03	     -0.43	Gaussian	0.000000	0.000000
547	0	  0.025576	  0.081405	     -1.00	   5400.53	    458.63	      1.69	      1.55	      3.56	      3.27	71.30	 4.886e-03	     -0.43	Gaussian	0.000000	0.000000
548	0	  0.025277	  0.079006	     -1.00	    585.91	   3979.86	      2.33	      2.33	      4.89	      4.89	81.66	 1.158e-03	     -0.43	Gaussian	0.000000	0.000000
549	0	  0.025245	  0.098882	     -1.00	   6148.22	   1571.24	      2.32	      1.91	      4.87	      4.02	48.17	 1.057e-03	     -0.43	Gaussian	0.000000	0.000000
550	0	  0.026025	  0.116647	     -1.00	   3835.87	   1980.55	      1.96	      1.86	      4.13	      3.91	-89.92	 8.496e-04	     -0.43	Gaussian	0.000000	0.000000
551	0	  0.025919	  0.113068	     -1.00	   1826.52	   2263.94	      1.94	      1.94	      4.08	      4.08	84.06	 8.825e-04	     -0.43	Gaussian	0.000000	0.000000
552	0	  0.025244	  0.078192	     -1.00	    174.57	   1529.57	      2.33	      2.33	      4.90	      4.90	53.30	 1.237e-03	     -0.43	Gaussian	0.000000	0.000000
553	0	  0.025962	  0.112782	     -1.00	   2769.56	   2350.51	      2.01	      1.89	      4.23	      3.97	-87.28	 7.385e-04	     -0.43	Gaussian	0.000000	0.000000
554	0	  0.025549	  0.112604	     -1.00	   5309.93	   1675.26	      2.05	      1.84	      4.30	      3.87	60.30	 9.066e-04	     -0.43	Gaussian	0.000000	0.000000
555	0	  0.025071	  0.058595	     -1.00	    134.22	    481.13	      2.74	      2.32	      5.76	      4.87	24.03	 1.411e-03	     -0.42	Gaussian	0.000000	0.000000
556	0	  0.025652	  0.115015	     -1.00	   5231.71	   1987.71	      1.98	      1.85	      4.17	      3.88	58.05	 9.215e-04	     -0.42	Gaussian	0.000000	0.000000
557	0	  0.026028	  0.092104	     -1.00	   4177.54	    945.62	      1.64	      1.52	      3.45	      3.20	68.45	 4.829e-03	     -0.42	Gaussian	0.000000	0.000000
558	0	  0.025647	  0.113797	     -1.00	   5276.91	   1237.77	      2.03	      1.82	      4.26	      3.82	48.72	 1.317e-03	     -0.42	Gaussian	0.000000	0.000000
559	0	  0.025579	  0.074411	     -1.00	   4292.55	    395.96	      3.49	      3.42	      7.34	      7.20	49.19	 5.749e-03	     -0.42	Gaussian	0.000000	0.000000
560	0	  0.025696	  0.112117	     -1.00	   5044.84	   2779.51	      2.02	      1.83	      4.25	      3.85	61.29	 8.739e-04	     -0.42	Gaussian	0.000000	0.000000
561	0	  0.025985	  0.116295	     -1.00	   2962.08	   1938.72	      1.89	      1.89	      3.97	      3.96	31.16	 8.574e-04	     -0.42	Gaussian	0.000000	0.000000
562	0	  0.025783	  0.078784	     -1.00	   3394.04	   2819.35	      3.07	      2.57	      6.46	      5.40	30.09	 3.718e-03	     -0.42	Gaussian	0.000000	0.000000
563	0	  0.025677	  0.110647	     -1.00	   4490.47	   2977.73	      2.01	      1.85	      4.23	      3.89	64.18	 8.952e-04	     -0.42	Gaussian	0.000000	0.000000
564	0	  0.025671	  0.103271	     -1.00	   1268.96	   2970.65	      2.00	      2.00	      4.20	      4.20	-86.99	 9.755e-04	     -0.42	Gaussian	0.000000	0.000000
565	0	  0.025486	  0.080670	     -1.00	    777.62	   3609.58	      2.26	      2.26	      4.75	      4.75	-83.42	 1.084e-03	     -0.42	Gaussian	0.000000	0.000000
566	0	  0.025822	  0.113673	     -1.00	   4723.94	   2613.52	      1.99	      1.82	      4.18	      3.83	72.89	 8.724e-04	     -0.42	Gaussian	0.000000	0.000000
567	0	  0.025515	  0.057452	     -1.00	   4254.03	    511.20	      3.44	      3.41	      7.23	      7.17	88.43	 4.565e-03	     -0.42	Gaussian	0.000000	0.000000
568	0	  0.025841	  0.073962	     -1.00	   2861.26	   3026.47	      2.81	      2.40	      5.90	      5.05	11.18	 2.881e-03	     -0.42	Gaussian	0.000000	0.000000
569	0	  0.025009	  0.067241	     -1.00	    157.68	    351.34	      2.47	      2.47	      5.19	      5.19	80.13	 1.298e-03	     -0.41	Gaussian	0.000000	0.000000
570	0	  0.025985	  0.109419	     -1.00	   3312.88	   3595.50	      1.94	      1.94	      4.07	      4.07	3.40	 1.079e-03	     -0.41	Gaussian	0.000000	0.000000
571	0	  0.024890	  0.040457	     -1.00	   4671.04	   1055.18	      4.55	      2.35	      9.56	      4.93	78.17	 3.164e-03	     -0.41	Gaussian	0.000000	0.000000
572	0	  0.025423	  0.104166	     -1.00	   5032.39	    412.96	      2.12	      1.85	      4.47	      3.88	44.32	 9.213e-04	     -0.41	Gaussian	0.000000	0.000000
573	0	  0.025889	  0.109217	     -1.00	   2070.75	   1760.06	      1.96	      1.90	      4.13	      4.00	80.97	 7.953e-04	     -0.41	Gaussian	0.000000	0.000000
574	0	  0.025699	  0.052584	     -1.00	   3144.50	   2434.67	      3.76	      3.65	      7.90	      7.67	11.73	 4.627e-03	     -0.41	Gaussian	0.000000	0.000000
575	0	  0.025534	  0.074912	     -1.00	   5477.61	   2816.23	      3.63	      2.09	      7.63	      4.40	38.84	 3.493e-03	     -0.41	Gaussian	0.000000	0.000000
576	0	  0.026153	  0.087278	     -1.00	   3119.56	   3550.58	      1.69	      1.57	      3.55	      3.29	70.39	 4.339e-03	     -0.41	Gaussian	0.000000	0.000000
577	0	  0.025367	  0.062744	     -1.00	   5233.56	    980.88	      3.58	      3.51	      7.52	      7.38	14.25	 5.442e-03	     -0.41	Gaussian	0.000000	0.000000
578	0	  0.025664	  0.095493	     -1.00	   1480.28	   3719.62	      2.07	      2.04	      4.35	      4.29	-52.97	 9.182e-04	     -0.41	Gaussian	0.000000	0.000000
579	0	  0.025514	  0.038639	     -1.00	   1838.09	   1147.54	      4.51	      4.26	      9.49	      8.95	7.45	 5.318e-03	     -0.41	Gaussian	0.000000	0.000000
580	0	  0.025463	  0.101300	     -1.00	   5366.91	   3816.97	      2.18	      1.82	      4.58	      3.83	61.51	 9.980e-04	     -0.41	Gaussian	0.000000	0.000000
581	0	  0.026048	  0.108481	     -1.00	   2691.56	   2905.72	      2.02	      1.83	      4.25	      3.85	88.09	 9.552e-04	     -0.41	Gaussian	0.000000	0.000000
582	0	  0.025864	  0.103079	     -1.00	   1731.97	   1773.32	      2.01	      1.93	      4.23	      4.05	55.54	 8.169e-04	     -0.41	Gaussian	0.000000	0.000000
583	0	  0.025682	  0.096357	     -1.00	   1186.15	   2990.89	      2.04	      2.04	      4.28	      4.28	80.84	 9.971e-04	     -0.41	Gaussian	0.000000	0.000000
584	0	  0.026002	  0.107080	     -1.00	   2671.02	    973.18	      1.98	      1.89	      4.16	      3.96	65.80	 1.301e-03	     -0.41	Gaussian	0.000000	0.000000
585	0	  0.025658	  0.105383	     -1.00	   4294.62	   3969.98	      2.08	      1.82	      4.38	      3.82	68.34	 8.932e-04	     -0.41	Gaussian	0.000000	0.000000
586	0	  0.025967	  0.097543	     -1.00	   3068.99	   3690.52	      2.51	      2.46	      5.28	      5.16	67.88	 3.047e-03	     -0.40	Gaussian	0.000000	0.000000
587	0	  0.026436	  0.046114	     -1.00	   4367.40	   1886.03	      3.62	      3.49	      7.61	      7.33	21.16	 6.380e-03	     -0.40	Gaussian	0.000000	0.000000
588	0	  0.025772	  0.108138	     -1.00	   3569.45	   3749.75	      1.98	      1.85	      4.17	      3.88	70.23	 8.253e-04	     -0.40	Gaussian	0.000000	0.000000
589	0	  0.025744	  0.075808	     -1.00	   4305.53	   3336.20	      3.46	      2.11	      7.28	      4.43	85.38	 3.454e-03	     -0.40	Gaussian	0.000000	0.000000
590	0	  0.025288	  0.080761	     -1.00	    575.79	   1366.84	      2.44	      2.01	      5.12	      4.22	10.00	 9.495e-04	     -0.40	Gaussian	0.000000	0.000000
591	0	  0.025732	  0.053158	     -1.00	   3712.04	   3301.58	      3.68	      3.66	      7.74	      7.70	18.55	 5.021e-03	     -0.40	Gaussian	0.000000	0.000000
592	0	  0.025968	  0.108635	     -1.00	   2917.97	   2511.29	      2.01	      1.81	      4.23	      3.80	84.24	 7.812e-04	     -0.40	Gaussian	0.000000	0.000000
593	0	  0.025072	  0.031752	     -1.00	   1342.11	   1061.05	      5.07	      3.75	     10.65	      7.87	75.33	 4.035e-03	     -0.40	Gaussian	0.000000	0.000000
594	0	  0.026062	  0.055823	     -1.00	   6127.59	   4027.07	      3.63	      3.62	      7.62	      7.62	15.57	 5.515e-03	     -0.40	Gaussian	0.000000	0.000000
595	0	  0.025812	  0.104167	     -1.00	   1984.85	   3732.72	      1.98	      1.90	      4.16	      3.98	-82.90	 8.517e-04	     -0.40	Gaussian	0.000000	0.000000
596	0	  0.025722	  0.063891	     -1.00	   2844.40	   1231.03	      3.19	      3.15	      6.70	      6.63	82.94	 4.444e-03	     -0.40	Gaussian	0.000000	0.000000
