# 2000 stars found using the following parameters:
# sigma=1.00 roundness=0.50 radius=5 relax=0 profile=0 minbeta=1.5 max_stars=2000 layer=0 minA=0.00 maxA=0.00 maxR=1.00
# star#	layer	B	A	beta	X	Y	FWHMx [px]	FWHMy [px]	FWHMx ["]	FWHMy ["]	angle	RMSE	mag	Profile	RA	Dec
448	0	  0.025664	  0.129299	     -1.00	   1186.14	   2990.98	      2.41	      2.11	      5.06	      4.43	-58.50	 1.089e-03	     -0.60	Gaussian	0.000000	0.000000
449	0	  0.025610	  0.137451	     -1.00	   5201.24	   1063.12	      2.64	      2.28	      5.55	      4.79	39.19	 3.245e-03	     -0.60	Gaussian	0.000000	0.000000
450	0	  0.025326	  0.113875	     -1.00	   1198.24	    100.15	      2.68	      2.15	      5.64	      4.51	17.36	 1.274e-03	     -0.60	Gaussian	0.000000	0.000000
451	0	  0.025120	  0.063714	     -1.00	   3183.32	   3609.18	      4.52	      2.31	      9.50	      4.86	77.24	 3.678e-03	     -0.60	Gaussian	0.000000	0.000000
452	0	  0.025999	  0.085038	     -1.00	   3840.55	   1880.80	      3.26	      3.24	      6.84	      6.81	10.44	 5.610e-03	     -0.60	Gaussian	0.000000	0.000000
453	0	  0.025274	  0.129593	     -1.00	   5978.45	   1218.41	      2.58	      1.95	      5.42	      4.09	44.93	 1.297e-03	     -0.60	Gaussian	0.000000	0.000000
454	0	  0.026207	  0.148951	     -1.00	   3005.78	   2000.47	      2.29	      1.90	      4.81	      4.00	-83.66	 1.141e-03	     -0.60	Gaussian	0.000000	0.000000
455	0	  0.025774	  0.153179	     -1.00	   3030.91	      9.40	      2.17	      1.95	      4.56	      4.09	60.86	 1.291e-03	     -0.60	Gaussian	0.000000	0.000000
456	0	  0.025518	  0.077652	     -1.00	   3604.36	    249.97	      3.35	      3.23	      7.03	      6.80	20.64	 6.029e-03	     -0.60	Gaussian	0.000000	0.000000
457	0	  0.025925	  0.154378	     -1.00	   4728.93	   2022.12	      2.23	      1.86	      4.68	      3.92	80.36	 1.221e-03	     -0.59	Gaussian	0.000000	0.000000
458	0	  0.025751	  0.119803	     -1.00	   3759.32	    699.13	      2.86	      2.49	      6.01	      5.22	75.45	 3.930e-03	     -0.59	Gaussian	0.000000	0.000000
459	0	  0.025791	  0.144378	     -1.00	   4177.54	    945.59	      2.22	      2.00	      4.66	      4.20	75.90	 1.009e-03	     -0.59	Gaussian	0.000000	0.000000
460	0	  0.026135	  0.110920	     -1.00	   3083.09	   2979.40	      2.65	      2.42	      5.58	      5.08	3.61	 3.553e-03	     -0.59	Gaussian	0.000000	0.000000
461	0	  0.025154	  0.097255	     -1.00	    301.22	   1886.93	      2.87	      2.28	      6.02	      4.80	-10.63	 1.085e-03	     -0.59	Gaussian	0.000000	0.000000
462	0	  0.026076	  0.147429	     -1.00	   2846.76	   1671.92	      2.26	      1.91	      4.75	      4.01	-86.23	 1.134e-03	     -0.59	Gaussian	0.000000	0.000000
463	0	  0.025846	  0.156029	     -1.00	   4703.05	   1276.11	      2.18	      1.87	      4.58	      3.93	71.15	 1.237e-03	     -0.59	Gaussian	0.000000	0.000000
464	0	  0.026455	  0.150200	     -1.00	   3475.71	   2447.91	      2.22	      1.90	      4.66	      4.00	88.19	 1.448e-03	     -0.59	Gaussian	0.000000	0.000000
465	0	  0.025736	  0.136730	     -1.00	   2611.28	    165.76	      2.30	      2.01	      4.83	      4.23	53.78	 1.243e-03	     -0.59	Gaussian	0.000000	0.000000
466	0	  0.026061	  0.130085	     -1.00	   2496.03	   2901.46	      2.49	      2.45	      5.24	      5.15	0.23	 3.134e-03	     -0.58	Gaussian	0.000000	0.000000
467	0	  0.024852	  0.064282	     -1.00	    215.34	    212.43	      1.84	      1.84	      3.87	      3.87	87.07	 5.174e-03	     -0.58	Gaussian	0.000000	0.000000
468	0	  0.025769	  0.092495	     -1.00	   3515.75	   1087.34	      3.10	      2.98	      6.52	      6.26	78.45	 5.033e-03	     -0.58	Gaussian	0.000000	0.000000
469	0	  0.025596	  0.117971	     -1.00	   4294.63	   3970.08	      2.55	      2.48	      5.35	      5.22	-14.71	 2.593e-03	     -0.58	Gaussian	0.000000	0.000000
470	0	  0.025311	  0.115810	     -1.00	   1061.67	    757.94	      2.56	      2.12	      5.37	      4.45	13.25	 1.161e-03	     -0.58	Gaussian	0.000000	0.000000
471	0	  0.026258	  0.119619	     -1.00	   2381.72	   2242.33	      1.82	      1.79	      3.83	      3.77	64.18	 4.362e-03	     -0.58	Gaussian	0.000000	0.000000
472	0	  0.026131	  0.138909	     -1.00	   3635.70	   2033.55	      2.31	      1.94	      4.86	      4.08	-85.20	 1.099e-03	     -0.58	Gaussian	0.000000	0.000000
473	0	  0.025935	  0.128358	     -1.00	   1818.00	   2745.57	      2.52	      2.27	      5.29	      4.77	6.11	 2.838e-03	     -0.58	Gaussian	0.000000	0.000000
474	0	  0.026114	  0.135782	     -1.00	   3312.90	   3595.48	      2.14	      2.14	      4.49	      4.49	0.14	 1.850e-03	     -0.58	Gaussian	0.000000	0.000000
475	0	  0.025394	  0.092488	     -1.00	   1149.33	   1138.60	      3.32	      3.23	      6.99	      6.78	84.37	 4.904e-03	     -0.58	Gaussian	0.000000	0.000000
476	0	  0.025626	  0.111257	     -1.00	   4770.48	   3707.20	      2.03	      1.71	      4.26	      3.60	58.56	 3.739e-03	     -0.58	Gaussian	0.000000	0.000000
477	0	  0.025771	  0.129476	     -1.00	   3569.44	   3749.76	      2.49	      1.89	      5.22	      3.98	81.79	 9.374e-04	     -0.57	Gaussian	0.000000	0.000000
478	0	  0.024349	  0.064988	     -1.00	   6210.30	    287.07	      4.11	      2.38	      8.65	      5.01	42.10	 2.176e-03	     -0.57	Gaussian	0.000000	0.000000
479	0	  0.025173	  0.108507	     -1.00	   6148.31	   1571.33	      2.86	      2.03	      6.01	      4.26	43.86	 1.389e-03	     -0.57	Gaussian	0.000000	0.000000
480	0	  0.025930	  0.134967	     -1.00	   1812.13	    807.87	      2.18	      2.06	      4.58	      4.33	53.61	 1.258e-03	     -0.57	Gaussian	0.000000	0.000000
481	0	  0.026047	  0.071182	     -1.00	   2969.28	   1416.70	      1.76	      1.37	      3.70	      2.88	26.14	 8.612e-03	     -0.57	Gaussian	0.000000	0.000000
482	0	  0.025682	  0.106292	     -1.00	    881.34	   1000.59	      2.71	      2.09	      5.70	      4.40	10.58	 1.444e-03	     -0.57	Gaussian	0.000000	0.000000
483	0	  0.025631	  0.149294	     -1.00	   4430.72	    391.96	      2.13	      1.90	      4.48	      3.99	57.60	 1.117e-03	     -0.57	Gaussian	0.000000	0.000000
484	0	  0.025323	  0.084407	     -1.00	    901.49	   3928.22	      3.04	      2.35	      6.38	      4.94	-52.55	 9.653e-04	     -0.57	Gaussian	0.000000	0.000000
485	0	  0.025612	  0.140797	     -1.00	   3602.62	     94.75	      2.20	      1.95	      4.62	      4.10	61.61	 1.064e-03	     -0.57	Gaussian	0.000000	0.000000
486	0	  0.026881	  0.130944	     -1.00	   3325.81	   1669.34	      1.71	      1.54	      3.60	      3.25	79.45	 5.693e-03	     -0.56	Gaussian	0.000000	0.000000
487	0	  0.025706	  0.133383	     -1.00	   5231.72	   1987.76	      2.33	      1.92	      4.90	      4.04	64.11	 1.070e-03	     -0.56	Gaussian	0.000000	0.000000
488	0	  0.025286	  0.096088	     -1.00	   5367.01	   3817.11	      3.50	      2.23	      7.36	      4.69	63.05	 2.254e-03	     -0.56	Gaussian	0.000000	0.000000
489	0	  0.026394	  0.088271	     -1.00	   3656.87	   2054.34	      1.56	      1.56	      3.28	      3.27	76.47	 8.171e-03	     -0.56	Gaussian	0.000000	0.000000
490	0	  0.025924	  0.112783	     -1.00	   2791.36	   3175.29	      2.92	      2.06	      6.13	      4.33	68.60	 2.839e-03	     -0.56	Gaussian	0.000000	0.000000
491	0	  0.025459	  0.087922	     -1.00	   1117.26	   2966.35	      3.08	      2.89	      6.48	      6.07	-2.12	 3.136e-03	     -0.56	Gaussian	0.000000	0.000000
492	0	  0.025983	  0.138486	     -1.00	   3727.58	   3099.53	      2.25	      1.89	      4.73	      3.98	82.61	 8.994e-04	     -0.56	Gaussian	0.000000	0.000000
493	0	  0.024727	  0.063872	     -1.00	    134.16	    481.22	      3.04	      3.04	      6.38	      6.38	82.93	 1.457e-03	     -0.56	Gaussian	0.000000	0.000000
494	0	  0.025526	  0.118082	     -1.00	    958.74	   1548.50	      2.24	      2.23	      4.70	      4.69	43.59	 1.390e-03	     -0.55	Gaussian	0.000000	0.000000
495	0	  0.025978	  0.114483	     -1.00	   2304.37	   2551.22	      3.01	      2.28	      6.33	      4.78	56.24	 3.932e-03	     -0.55	Gaussian	0.000000	0.000000
496	0	  0.025622	  0.132927	     -1.00	   2329.60	    336.71	      2.20	      2.00	      4.63	      4.20	59.50	 1.060e-03	     -0.55	Gaussian	0.000000	0.000000
497	0	  0.025239	  0.087627	     -1.00	    978.57	   3794.63	      2.87	      2.32	      6.04	      4.88	-51.62	 8.857e-04	     -0.55	Gaussian	0.000000	0.000000
498	0	  0.025480	  0.106656	     -1.00	   3284.09	    863.17	      2.96	      2.19	      6.22	      4.60	82.60	 2.847e-03	     -0.55	Gaussian	0.000000	0.000000
499	0	  0.026410	  0.145236	     -1.00	   4760.90	   2138.55	      1.48	      1.47	      3.11	      3.09	18.42	 7.553e-03	     -0.55	Gaussian	0.000000	0.000000
500	0	  0.025595	  0.125191	     -1.00	   5590.12	   2262.64	      2.42	      1.91	      5.09	      4.02	56.83	 1.139e-03	     -0.55	Gaussian	0.000000	0.000000
501	0	  0.025983	  0.124407	     -1.00	   2691.57	   2905.69	      2.42	      1.93	      5.08	      4.05	-89.32	 9.396e-04	     -0.55	Gaussian	0.000000	0.000000
502	0	  0.025711	  0.130325	     -1.00	   5044.83	   2779.50	      2.35	      1.89	      4.94	      3.97	67.59	 1.019e-03	     -0.55	Gaussian	0.000000	0.000000
503	0	  0.025780	  0.105725	     -1.00	   2590.28	    671.31	      3.14	      2.30	      6.60	      4.84	65.74	 3.751e-03	     -0.55	Gaussian	0.000000	0.000000
504	0	  0.025473	  0.129247	     -1.00	   5032.43	    412.99	      2.28	      1.95	      4.80	      4.09	50.88	 1.118e-03	     -0.54	Gaussian	0.000000	0.000000
505	0	  0.025316	  0.093373	     -1.00	   1147.76	   3888.76	      2.79	      2.21	      5.86	      4.63	-57.04	 8.620e-04	     -0.54	Gaussian	0.000000	0.000000
506	0	  0.025936	  0.130370	     -1.00	   4723.92	   2613.51	      2.10	      2.10	      4.41	      4.41	19.93	 1.537e-03	     -0.54	Gaussian	0.000000	0.000000
507	0	  0.025617	  0.128818	     -1.00	   4835.34	    438.56	      1.93	      1.72	      4.06	      3.61	60.99	 3.069e-03	     -0.54	Gaussian	0.000000	0.000000
508	0	  0.025654	  0.089763	     -1.00	   3379.18	   4159.26	      3.07	      2.42	      6.45	      5.09	14.70	 3.478e-03	     -0.54	Gaussian	0.000000	0.000000
509	0	  0.025426	  0.074521	     -1.00	   4253.81	    511.10	      3.31	      3.27	      6.96	      6.87	88.65	 4.544e-03	     -0.54	Gaussian	0.000000	0.000000
510	0	  0.025874	  0.128576	     -1.00	   4151.02	   3637.81	      2.38	      1.85	      5.00	      3.89	77.67	 9.022e-04	     -0.54	Gaussian	0.000000	0.000000
511	0	  0.026112	  0.073419	     -1.00	   2194.95	   2064.99	      1.80	      1.79	      3.79	      3.76	22.02	 8.440e-03	     -0.54	Gaussian	0.000000	0.000000
512	0	  0.025529	  0.121345	     -1.00	   5609.53	   2182.53	      2.44	      1.90	      5.14	      4.00	53.63	 1.031e-03	     -0.54	Gaussian	0.000000	0.000000
513	0	  0.024950	  0.081377	     -1.00	    460.67	    457.70	      2.63	      2.63	      5.54	      5.54	75.87	 1.626e-03	     -0.54	Gaussian	0.000000	0.000000
514	0	  0.025365	  0.131473	     -1.00	   4739.90	     12.45	      2.25	      1.90	      4.74	      3.98	50.34	 1.216e-03	     -0.53	Gaussian	0.000000	0.000000
515	0	  0.026079	  0.130094	     -1.00	   2917.99	   2511.26	      2.08	      2.08	      4.36	      4.36	32.78	 1.554e-03	     -0.53	Gaussian	0.000000	0.000000
516	0	  0.025284	  0.070087	     -1.00	    666.91	   1599.08	      3.12	      3.02	      6.55	      6.34	79.67	 2.429e-03	     -0.53	Gaussian	0.000000	0.000000
517	0	  0.026014	  0.127161	     -1.00	   2769.59	   1651.94	      2.09	      2.09	      4.40	      4.40	18.98	 1.391e-03	     -0.53	Gaussian	0.000000	0.000000
518	0	  0.025138	  0.083893	     -1.00	    467.43	   2805.10	      2.86	      2.32	      6.00	      4.88	-29.74	 8.781e-04	     -0.53	Gaussian	0.000000	0.000000
519	0	  0.024993	  0.065152	     -1.00	   2652.30	    862.30	      3.91	      2.45	      8.21	      5.14	70.86	 3.699e-03	     -0.53	Gaussian	0.000000	0.000000
520	0	  0.025841	  0.068098	     -1.00	   3509.92	   2079.20	      3.33	      3.33	      7.00	      7.00	85.56	 4.579e-03	     -0.53	Gaussian	0.000000	0.000000
521	0	  0.027128	  0.130371	     -1.00	   4367.24	   1885.93	      2.25	      1.89	      4.72	      3.98	86.37	 6.757e-03	     -0.53	Gaussian	0.000000	0.000000
522	0	  0.025509	  0.100269	     -1.00	   5155.58	    835.23	      3.70	      2.38	      7.77	      5.00	47.28	 4.790e-03	     -0.53	Gaussian	0.000000	0.000000
523	0	  0.025445	  0.074078	     -1.00	   2974.35	   3941.15	      3.50	      3.32	      7.35	      6.99	4.37	 4.589e-03	     -0.53	Gaussian	0.000000	0.000000
524	0	  0.025064	  0.095944	     -1.00	   6181.33	    264.79	      2.89	      1.98	      6.07	      4.17	40.18	 1.419e-03	     -0.53	Gaussian	0.000000	0.000000
525	0	  0.026016	  0.124964	     -1.00	   2582.50	   1633.85	      2.29	      1.92	      4.81	      4.04	-87.04	 1.283e-03	     -0.53	Gaussian	0.000000	0.000000
526	0	  0.025515	  0.094400	     -1.00	   1966.28	   2809.98	      2.86	      2.31	      6.02	      4.87	-89.35	 2.404e-03	     -0.52	Gaussian	0.000000	0.000000
527	0	  0.025096	  0.047355	     -1.00	   1957.01	   3232.10	      4.37	      4.12	      9.19	      8.66	88.49	 5.430e-03	     -0.52	Gaussian	0.000000	0.000000
528	0	  0.025541	  0.110529	     -1.00	   3310.64	   4159.50	      2.53	      1.94	      5.32	      4.08	83.34	 7.950e-04	     -0.52	Gaussian	0.000000	0.000000
529	0	  0.025875	  0.105814	     -1.00	   4149.35	   2754.51	      2.48	      2.37	      5.20	      4.99	39.86	 2.382e-03	     -0.52	Gaussian	0.000000	0.000000
530	0	  0.025734	  0.116471	     -1.00	   4490.40	   2977.67	      2.37	      1.96	      4.99	      4.12	80.08	 9.370e-04	     -0.52	Gaussian	0.000000	0.000000
531	0	  0.025691	  0.078650	     -1.00	   5465.42	   2185.94	      3.41	      3.41	      7.18	      7.16	13.66	 5.901e-03	     -0.52	Gaussian	0.000000	0.000000
532	0	  0.025757	  0.102556	     -1.00	   2439.00	   1473.39	      2.72	      2.60	      5.72	      5.47	14.96	 3.700e-03	     -0.52	Gaussian	0.000000	0.000000
533	0	  0.025156	  0.091028	     -1.00	    900.27	    770.99	      2.71	      2.17	      5.70	      4.57	12.52	 9.745e-04	     -0.52	Gaussian	0.000000	0.000000
534	0	  0.025588	  0.125357	     -1.00	   4897.94	   1458.26	      2.26	      1.90	      4.74	      3.99	70.16	 9.983e-04	     -0.52	Gaussian	0.000000	0.000000
535	0	  0.025655	  0.128221	     -1.00	   5309.92	   1675.29	      2.23	      1.87	      4.69	      3.93	60.68	 1.067e-03	     -0.51	Gaussian	0.000000	0.000000
536	0	  0.025823	  0.138695	     -1.00	   4030.23	    893.80	      2.08	      1.85	      4.38	      3.88	72.44	 1.010e-03	     -0.51	Gaussian	0.000000	0.000000
537	0	  0.025209	  0.089530	     -1.00	    626.02	   2059.57	      2.63	      2.26	      5.53	      4.75	-14.96	 8.901e-04	     -0.51	Gaussian	0.000000	0.000000
538	0	  0.025291	  0.111859	     -1.00	   5945.87	   2844.56	      2.59	      1.83	      5.44	      3.85	51.98	 1.072e-03	     -0.51	Gaussian	0.000000	0.000000
539	0	  0.025920	  0.121298	     -1.00	   3068.91	   3690.43	      2.09	      2.09	      4.40	      4.40	0.41	 1.598e-03	     -0.51	Gaussian	0.000000	0.000000
540	0	  0.025244	  0.115348	     -1.00	   5046.18	     12.04	      2.36	      1.95	      4.96	      4.09	45.50	 1.166e-03	     -0.51	Gaussian	0.000000	0.000000
541	0	  0.024831	  0.087034	     -1.00	   5267.24	     21.08	      2.96	      2.18	      6.22	      4.57	50.16	 1.754e-03	     -0.51	Gaussian	0.000000	0.000000
542	0	  0.025790	  0.112081	     -1.00	   3770.03	   4020.48	      2.27	      1.93	      4.78	      4.06	77.26	 1.176e-03	     -0.51	Gaussian	0.000000	0.000000
543	0	  0.025575	  0.106735	     -1.00	   1021.76	   2119.51	      2.23	      2.22	      4.68	      4.68	76.59	 1.176e-03	     -0.51	Gaussian	0.000000	0.000000
544	0	  0.025855	  0.119590	     -1.00	   3712.08	   3301.81	      2.34	      1.87	      4.93	      3.94	83.72	 9.227e-04	     -0.51	Gaussian	0.000000	0.000000
545	0	  0.024918	  0.078224	     -1.00	    757.13	    233.62	      2.98	      2.25	      6.27	      4.73	8.67	 1.027e-03	     -0.51	Gaussian	0.000000	0.000000
546	0	  0.025054	  0.072887	     -1.00	    110.75	   1485.92	      3.11	      2.32	      6.53	      4.87	-7.41	 1.072e-03	     -0.51	Gaussian	0.000000	0.000000
547	0	  0.025891	  0.123340	     -1.00	   1826.53	   2263.92	      2.06	      2.06	      4.33	      4.32	24.36	 1.092e-03	     -0.51	Gaussian	0.000000	0.000000
548	0	  0.026105	  0.117171	     -1.00	   4477.43	   2385.26	      2.02	      1.79	      4.26	      3.76	76.08	 2.126e-03	     -0.50	Gaussian	0.000000	0.000000
549	0	  0.025218	  0.077348	     -1.00	   6294.18	   2910.61	      3.37	      3.35	      7.09	      7.04	18.48	 4.060e-03	     -0.50	Gaussian	0.000000	0.000000
550	0	  0.025613	  0.124345	     -1.00	   2198.96	    368.64	      2.15	      1.95	      4.52	      4.09	43.39	 1.074e-03	     -0.50	Gaussian	0.000000	0.000000
551	0	  0.025162	  0.083523	     -1.00	    469.86	   2349.46	      2.49	      2.49	      5.24	      5.24	-89.62	 1.201e-03	     -0.50	Gaussian	0.000000	0.000000
552	0	  0.025855	  0.107908	     -1.00	   5122.37	    776.69	      1.84	      1.64	      3.87	      3.44	69.11	 4.786e-03	     -0.50	Gaussian	0.000000	0.000000
553	0	  0.025808	  0.089205	     -1.00	   2774.96	   2672.34	      2.98	      2.90	      6.26	      6.11	12.33	 4.399e-03	     -0.50	Gaussian	0.000000	0.000000
554	0	  0.025655	  0.121891	     -1.00	   2252.88	    522.45	      2.13	      1.99	      4.48	      4.18	57.86	 9.986e-04	     -0.50	Gaussian	0.000000	0.000000
555	0	  0.026196	  0.118855	     -1.00	   3308.92	   3442.83	      2.34	      1.85	      4.93	      3.88	85.47	 1.615e-03	     -0.50	Gaussian	0.000000	0.000000
556	0	  0.024730	  0.068255	     -1.00	   6013.04	     36.12	      4.10	      2.10	      8.61	      4.42	28.18	 2.300e-03	     -0.50	Gaussian	0.000000	0.000000
557	0	  0.026214	  0.121054	     -1.00	   2338.90	    263.40	      2.18	      1.95	      4.57	      4.10	47.69	 2.417e-03	     -0.50	Gaussian	0.000000	0.000000
558	0	  0.025620	  0.102894	     -1.00	   1269.01	   2970.65	      2.36	      2.10	      4.96	      4.42	-57.38	 8.557e-04	     -0.50	Gaussian	0.000000	0.000000
559	0	  0.026059	  0.085690	     -1.00	   2717.37	   2948.33	      1.90	      1.28	      4.00	      2.68	65.30	 5.528e-03	     -0.50	Gaussian	0.000000	0.000000
560	0	  0.024920	  0.063374	     -1.00	    380.13	    654.20	      3.15	      3.15	      6.62	      6.62	87.36	 1.960e-03	     -0.50	Gaussian	0.000000	0.000000
561	0	  0.026707	  0.114594	     -1.00	   3091.60	   1919.49	      2.30	      1.93	      4.84	      4.06	-83.18	 9.357e-04	     -0.50	Gaussian	0.000000	0.000000
562	0	  0.026041	  0.093061	     -1.00	   2671.14	    973.40	      3.43	      2.28	      7.21	      4.80	4.16	 4.678e-03	     -0.50	Gaussian	0.000000	0.000000
563	0	  0.026050	  0.117848	     -1.00	   3165.24	   2245.91	      2.28	      1.89	      4.80	      3.96	-85.30	 9.895e-04	     -0.49	Gaussian	0.000000	0.000000
564	0	  0.025763	  0.125856	     -1.00	   3221.82	    645.68	      2.12	      1.89	      4.46	      3.98	79.79	 9.949e-04	     -0.49	Gaussian	0.000000	0.000000
565	0	  0.025230	  0.051642	     -1.00	   5541.14	   2211.99	      3.91	      3.71	      8.22	      7.80	79.12	 4.968e-03	     -0.49	Gaussian	0.000000	0.000000
566	0	  0.025273	  0.090622	     -1.00	    600.63	   2145.83	      2.57	      2.17	      5.40	      4.55	-2.31	 9.996e-04	     -0.49	Gaussian	0.000000	0.000000
567	0	  0.024466	  0.052185	     -1.00	   5925.18	   1146.31	      4.32	      2.31	      9.09	      4.85	37.80	 2.784e-03	     -0.49	Gaussian	0.000000	0.000000
568	0	  0.025406	  0.107367	     -1.00	   5749.81	   2175.50	      2.47	      1.90	      5.18	      3.99	53.70	 9.159e-04	     -0.49	Gaussian	0.000000	0.000000
569	0	  0.025709	  0.114472	     -1.00	   2744.26	    385.51	      1.65	      1.48	      3.47	      3.11	35.26	 4.333e-03	     -0.49	Gaussian	0.000000	0.000000
570	0	  0.024943	  0.059503	     -1.00	    423.79	   3742.61	      2.91	      2.91	      6.11	      6.11	20.16	 1.158e-03	     -0.49	Gaussian	0.000000	0.000000
571	0	  0.026047	  0.084034	     -1.00	   2696.07	   2614.31	      3.11	      2.26	      6.54	      4.76	-0.51	 3.833e-03	     -0.49	Gaussian	0.000000	0.000000
572	0	  0.025137	  0.082329	     -1.00	   6029.21	   3757.81	      1.90	      1.61	      3.99	      3.39	69.72	 4.585e-03	     -0.49	Gaussian	0.000000	0.000000
